id,name,image,preview,duration,explicit,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,chord,published
3zAeo32M8GjbkOXz4VT6dj,Confessions Of A Broken Heart (Daughter To Father) - Radio,https://i.scdn.co/image/ab67616d0000b27315b6190d23afaec5472b4b60,,220800,0,0,0.574,0.721,-4.312,0.0335,0.0254,0,0.0952,0.159,120.033,8,2005-01-01
5OMwQFBcte0aWFJFqrr5oj,TiK ToK,https://i.scdn.co/image/ab67616d0000b27365836b344b9d983462d5f1a7,,199693,0,0,0.755,0.832,-2.741,0.116,0.0746,0.00000127,0.291,0.735,120.032,2,2010
6XUIbizGHk6EJiUDWEJtpY,Blow,https://i.scdn.co/image/a03f39f6ae96bde56c4814a90d012d099987b6c2,,219973,0,0,0.752,0.73,-3.897,0.0412,0.00272,0.0000362,0.0967,0.769,120.032,11,2010-11-19
6nYoTBmGFNgfTyRC8x1Fvp,TiK ToK,https://i.scdn.co/image/ab67616d0000b2737e531970051e341bfbbdc115,,199693,0,0,0.755,0.832,-2.741,0.116,0.0746,0.00000127,0.291,0.735,120.032,2,2010
707gQZbBsOgHp32WIfUL4I,Stupid Girl,https://i.scdn.co/image/ab67616d0000b273ee6cf17633e03922c72294df,,259133,0,0,0.593,0.804,-4.122,0.0335,0.00261,0.00119,0.0337,0.749,120.032,11,2012-11-02
5rwdhliMmo0aAQ08vU0AOZ,Maps,https://i.scdn.co/image/ab67616d0000b2735430b6be862e01be82a50bc8,https://p.scdn.co/mp3-preview/36f41e3d1e62e771fc4ceed91877785935881063?cid=9950ac751e34487dbbe027c4fd7f8e99,189960,0,61,0.742,0.713,-5.522,0.0303,0.0205,0,0.059,0.879,120.032,1,2015-05-18
71ywEs45ClmTNRiaJ7YEsr,Maps,https://i.scdn.co/image/ab67616d0000b273f6439e050ccf1891df058582,,189973,0,0,0.742,0.713,-5.522,0.0303,0.0205,0,0.059,0.879,120.032,1,2014-08-29
75kMrDKPJJpgEQaXVh7QMB,Pray to God (feat. HAIM),https://i.scdn.co/image/ab67616d0000b273063c048e9ef6bd021b744756,https://p.scdn.co/mp3-preview/9e14838b524d4a52d962b8730429fbaddf25e24a?cid=9950ac751e34487dbbe027c4fd7f8e99,232226,0,67,0.606,0.949,-2.749,0.0414,0.015,0.0000276,0.109,0.436,120.031,7,2014-10-31
6f3Slt0GbA2bPZlz0aIFXN,The Business,https://i.scdn.co/image/ab67616d0000b273f461bbc21a9bcec43a926973,https://p.scdn.co/mp3-preview/e516723e41dab08c241fc981aeed21407f322d72?cid=9950ac751e34487dbbe027c4fd7f8e99,164000,0,82,0.798,0.62,-7.079,0.232,0.414,0.0192,0.112,0.235,120.031,8,2020-09-16
7C1trmcQQ5n5RNy4l6ziCv,Some Say - Felix Jaehn Remix,https://i.scdn.co/image/ab67616d0000b27321ab644b278ea98399ae17c5,https://p.scdn.co/mp3-preview/00847ca0dbe476619f2d716b888141a598ad1517?cid=9950ac751e34487dbbe027c4fd7f8e99,186878,0,72,0.682,0.7,-5.591,0.0397,0.406,0,0.174,0.637,120.03,6,2020-01-10
5NOzaYF6n69NnzHSB49FYI,Better the Devil You Know,https://i.scdn.co/image/ab67616d0000b27338a76173102948a1e0c3df8f,https://p.scdn.co/mp3-preview/04e7027e97d9d7823a00e93e6bccba55a42c3249?cid=9950ac751e34487dbbe027c4fd7f8e99,233680,0,30,0.579,0.98,-4.937,0.051,0.0215,0.241,0.0255,0.606,120.029,10,2012-05-28
0rHVd8h0cFwgLgPFem6S60,Girls Like (feat. Zara Larsson),https://i.scdn.co/image/ab67616d0000b27332a7b8f7a3bd4bd9574f289a,https://p.scdn.co/mp3-preview/fe8795a6f67643a31db9b808ff30f1287bc0105b?cid=9950ac751e34487dbbe027c4fd7f8e99,196000,1,66,0.916,0.804,-3.406,0.049,0.37,0.0000118,0.0812,0.538,120.028,0,2016-02-26
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,https://i.scdn.co/image/ab67616d0000b2737a6339d6ddfd579f77559b3c,https://p.scdn.co/mp3-preview/ea95bec21bd6c4979cc91f5d5528b533d879905c?cid=9950ac751e34487dbbe027c4fd7f8e99,199693,0,86,0.755,0.837,-2.718,0.142,0.0991,0,0.289,0.714,120.028,2,2010-01-01
3oEahTLa8DOXmE1N1WRYzt,Get Stupid,https://i.scdn.co/image/ab67616d0000b273b2c39aafda29345e450abd8e,https://p.scdn.co/mp3-preview/a28a8f61a64eba587bf04c49de2ea6d7d3baa352?cid=9950ac751e34487dbbe027c4fd7f8e99,199728,0,43,0.808,0.954,-1.576,0.0448,0.044,0.00025,0.202,0.91,120.027,0,2015-07-24
5xzCzOAOfRi4DOttSzvznR,Lullaby,https://i.scdn.co/image/ab67616d0000b273e9330809e667c48fa179f56b,https://p.scdn.co/mp3-preview/a00555fc5b366a40c10f8705ba0afddccf2abd6e?cid=9950ac751e34487dbbe027c4fd7f8e99,204022,0,61,0.725,0.834,-3.913,0.037,0.0784,0.0000127,0.0834,0.859,120.026,5,2018-02-23
69eY10yjZTfXAKg1zkqFhi,Hot Hot Hot,https://i.scdn.co/image/ab67616d0000b2739fa6107b701773054a3a2bde,https://p.scdn.co/mp3-preview/54b42eb1e4272834964b7d84cac272a4654d8e3c?cid=9950ac751e34487dbbe027c4fd7f8e99,404426,0,43,0.759,0.694,-9.589,0.0428,0.00185,0.00056,0.0552,0.835,120.025,5,2013-06-05
44AtutBMMWw14r9CkZ0wna,Elevator (feat. Timbaland),https://i.scdn.co/image/ab67616d0000b273f9bd7a6c772ac496015be3f8,https://p.scdn.co/mp3-preview/a77b65cdc370ac925c5c6f1200fe69d5e9644479?cid=9950ac751e34487dbbe027c4fd7f8e99,229973,0,54,0.812,0.874,-6.015,0.0905,0.109,0.0000248,0.214,0.47,120.025,6,2008-03-17
3cOO5IQtOYs7huq4Z6lYfr,Love Runs Out,https://i.scdn.co/image/ab67616d0000b2736f91180b662ca15ad2fb88f0,https://p.scdn.co/mp3-preview/f4fa98cd255f1184707eac63e211944150d7f93d?cid=9950ac751e34487dbbe027c4fd7f8e99,224853,0,68,0.715,0.931,-3.793,0.0565,0.171,0,0.0757,0.742,120.025,7,2014-01-01
6EEchdRtnndmJHa5yRebCc,This Is America,https://i.scdn.co/image/ab67616d0000b273e6566c914daaa1d5ad0bda7e,,225773,1,0,0.854,0.463,-6.159,0.137,0.117,0,0.354,0.549,120.024,5,2018-05-06
2wD3LhUzTSWBJjL52TFrc7,My Band,https://i.scdn.co/image/ab67616d0000b273549d4f1a1f1012acb30a11d2,,298773,1,0,0.848,0.854,-3.305,0.0845,0.47,0.00000229,0.106,0.876,120.024,6,2004-01-01
57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),https://i.scdn.co/image/ab67616d0000b27384feca0133d9a8e6539a8325,https://p.scdn.co/mp3-preview/7149829d4c4645d0d4d7c9b13285879d68042a72?cid=9950ac751e34487dbbe027c4fd7f8e99,178000,0,81,0.682,0.683,-6.444,0.0287,0.156,0.0000232,0.273,0.64,120.023,8,2019-03-22
1ieouFxB2A3JjKEt1OoEiB,Spanish Guitar,https://i.scdn.co/image/ab67616d0000b273126720399a6b06e1c6bd46c6,https://p.scdn.co/mp3-preview/b9e96f1e82d9ff2b2904ca6e765eaa4fd0aacac5?cid=9950ac751e34487dbbe027c4fd7f8e99,289000,0,61,0.625,0.563,-6.506,0.0387,0.437,0.00000505,0.175,0.364,120.023,9,2000
2pxpJ9lmbqPEIk3M7ezLR0,Wonderful Life,https://i.scdn.co/image/ab67616d0000b273df3d8fb47baeacc36d7df844,https://p.scdn.co/mp3-preview/c7fade79bc56a218559876f0ab36dca1eda095b4?cid=9950ac751e34487dbbe027c4fd7f8e99,254133,0,58,0.696,0.836,-7.231,0.0584,0.167,0.00155,0.184,0.414,120.022,11,2011-10-28
5LDNTJvA9PT2XuK2RAQ5Bv,Impossible,https://i.scdn.co/image/ab67616d0000b2737119b2eeafa828ad8d87d9c9,https://p.scdn.co/mp3-preview/c23aa38c8aa7ea61ed6269096610c514db59e9d9?cid=9950ac751e34487dbbe027c4fd7f8e99,259826,0,13,0.741,0.935,-3.709,0.0401,0.011,0.00106,0.162,0.928,120.021,9,2009-01-01
3TGRqZ0a2l1LRblBkJoaDx,Call Me Maybe,https://i.scdn.co/image/ab67616d0000b273a111f7769013f1731e9c697c,https://p.scdn.co/mp3-preview/c4a7b5e8b012344e607dc50991a32b4a00326739?cid=9950ac751e34487dbbe027c4fd7f8e99,193400,0,77,0.783,0.58,-6.548,0.0408,0.0114,0.00000228,0.108,0.66,120.021,7,2012-01-01
20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,https://i.scdn.co/image/ab67616d0000b273d3ee4bf67c2ac2154006ad72,https://p.scdn.co/mp3-preview/c4a7b5e8b012344e607dc50991a32b4a00326739?cid=9950ac751e34487dbbe027c4fd7f8e99,193400,0,85,0.783,0.58,-6.548,0.0408,0.0114,0.00000228,0.108,0.66,120.021,7,2012-01-01
5ELRkzdzz0HvGpMDlfZHkV,Sign of the Times,https://i.scdn.co/image/ab67616d0000b273cf4c6008624aaa58c5ea049a,,340706,0,3,0.518,0.575,-4.616,0.0302,0.0259,0,0.109,0.209,120.019,5,2017-04-07
7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb,https://p.scdn.co/mp3-preview/af5c16d4c69be9b3278e7079d5aab14aa425127b?cid=9950ac751e34487dbbe027c4fd7f8e99,174253,0,97,0.783,0.592,-8.332,0.0331,0.435,0.00000415,0.347,0.726,120.018,11,2023-02-24
7pzdiluN2tVrxsFGyM2Asc,I Lived,https://i.scdn.co/image/ab67616d0000b2730dcd4d3fb73a5d9ba449a5f3,,234546,0,0,0.596,0.846,-5.415,0.0456,0.0734,0,0.248,0.317,120.017,9,2013-01-01
6NT8VAZify97bFRF6xotFC,Stay Wild,https://i.scdn.co/image/ab67616d0000b273c55108e9f5c714bbeac183ea,https://p.scdn.co/mp3-preview/e4f68578d18146a136afc4bbba2877cf3589dcc2?cid=9950ac751e34487dbbe027c4fd7f8e99,248746,0,19,0.596,0.524,-5.218,0.0259,0.0404,0.0000114,0.0707,0.348,120.017,1,2009-01-01
1HA7Pz9Zpi43tN5vrLuFZF,Promises,https://i.scdn.co/image/ab67616d0000b273e0b0d279e3671b6d1c3b3f20,https://p.scdn.co/mp3-preview/7bab6f03b76e445051454136feab6362054e8dd8?cid=9950ac751e34487dbbe027c4fd7f8e99,298306,0,32,0.624,0.653,-7.462,0.0408,0.0537,0.0000186,0.373,0.501,120.017,0,2012-09-07
1AMEicdMJudkwm5IgNTx9R,Jackson’s Last Stand - Radio Edit,https://i.scdn.co/image/ab67616d0000b273ceb2baaf10984611e4188579,https://p.scdn.co/mp3-preview/af21d8011400d856bfcab9f9c807cee7907384ad?cid=9950ac751e34487dbbe027c4fd7f8e99,190000,0,28,0.602,0.896,-7.702,0.0406,0.0174,0.231,0.344,0.457,120.016,10,2010-01-01
6jg5SRvdGxvJ0DzNV0UqEK,Please Don't Go,https://i.scdn.co/image/ab67616d0000b273d6165c0d6eba7e5bf3fca16d,https://p.scdn.co/mp3-preview/d33396175c666bd21031d96270b4cd015b6f5713?cid=9950ac751e34487dbbe027c4fd7f8e99,196813,0,70,0.699,0.882,-3.896,0.0311,0.00296,0.0544,0.13,0.657,120.016,4,2010-08-09
0HnaqUxvHP5LaWdmWwJpiS,Love Somebody,https://i.scdn.co/image/ab67616d0000b2739d41d73f973cb817462e068a,https://p.scdn.co/mp3-preview/bb0285e00d488c2ec69810d9442ecfbda69caaf9?cid=9950ac751e34487dbbe027c4fd7f8e99,229813,0,62,0.675,0.792,-6.303,0.0368,0.145,0,0.12,0.395,120.016,1,2012-01-01
2KHWuIEL5peYokB3HoLY4m,React,https://i.scdn.co/image/ab67616d0000b273353666407411d5fc47ff0dd4,https://p.scdn.co/mp3-preview/831882a52c478d03c634b969a297f94f84d92d5d?cid=9950ac751e34487dbbe027c4fd7f8e99,204176,0,45,0.745,0.74,-5.719,0.0697,0.116,0,0.117,0.544,120.014,10,2020-02-07
3pYDZTJM2tVBUhIRifWVzI,Blow,https://i.scdn.co/image/ab67616d0000b2733556ff5e46e50eb27be71ebe,https://p.scdn.co/mp3-preview/299be6d52d4bf03652a23ee1d9c596f612bdb7cc?cid=9950ac751e34487dbbe027c4fd7f8e99,219973,0,72,0.753,0.729,-3.862,0.0392,0.00334,0.0000566,0.073,0.812,120.013,11,2010-11-19
7KxhSJOYiqCDclXDBNlFSZ,Kill Em With Kindness,https://i.scdn.co/image/ab67616d0000b2736bc7473df6c9d1fd90972e84,https://p.scdn.co/mp3-preview/9c5d9bed7ba6e0f80c11e85f1b274127bb6588d5?cid=9950ac751e34487dbbe027c4fd7f8e99,217906,0,68,0.757,0.884,-5.488,0.0404,0.00795,0.0000587,0.0973,0.398,120.012,10,2015-10-09
235LXPXfi0SmOaS9TaCh3c,Teenage Dream,https://i.scdn.co/image/ab67616d0000b273f619042d5f6b2149a4f5e0ca,https://p.scdn.co/mp3-preview/b473f475ab258017d44a716b9dc77d7596d16a01?cid=9950ac751e34487dbbe027c4fd7f8e99,227741,0,76,0.719,0.798,-4.582,0.0361,0.0162,0.00000234,0.134,0.591,120.011,10,2010-08-24
5aIHmhuL1pk0XerSPHNrfS,Clap Your Hands,https://i.scdn.co/image/ab67616d0000b27369433e0ac84dcd91f4307ebc,,238436,0,0,0.698,0.868,-4.935,0.0524,0.000561,0.0349,0.359,0.813,120.011,0,2010-06-18
5VEIFw7vtAAyM0s3vr2ROd,You,https://i.scdn.co/image/ab67616d0000b2733e2ecc3711a45ebacd4ac56d,https://p.scdn.co/mp3-preview/2eadde0173904a420a7bcedd90782e7597bf0b8a?cid=9950ac751e34487dbbe027c4fd7f8e99,198520,0,28,0.613,0.763,-2.899,0.0727,0.000152,0,0.139,0.585,120.011,0,2009-03-23
4TmGtGkkmaoXRCvpOwDJoO,It's My Life,https://i.scdn.co/image/ab67616d0000b273dccc2df90ecd877a3bb7c999,,224600,0,0,0.546,0.931,-3.025,0.0507,0.0295,0.0000167,0.366,0.527,120.01,0,2010-01-01
5juT8DyDF6RwjxG2FkC4Sl,Do You Wanna Be - Single Version,https://i.scdn.co/image/ab67616d0000b273c99551af2739488020fb7a4d,,250902,0,0,0.655,0.949,-5.588,0.0654,0.0327,0.723,0.161,0.619,120.009,11,2018-03-23
7tAXHZdp9UpcYrHn7MZqfo,Forever,https://i.scdn.co/image/ab67616d0000b273eb2ed001725f6548feb2c37c,,278573,0,0,0.672,0.819,-4.457,0.0463,0.0362,0.000196,0.182,0.445,120.009,11,2007-11-02
0sUyqewVzwv0e5tK3hS6vJ,Don't Be so Hard on Yourself,https://i.scdn.co/image/ab67616d0000b27363206b3659dd9055c39207b4,https://p.scdn.co/mp3-preview/631d73351935256bf1e37fc6993a416ce0f4e2f7?cid=9950ac751e34487dbbe027c4fd7f8e99,211460,0,66,0.571,0.815,-3.267,0.0321,0.0608,0,0.163,0.664,120.008,6,2015
4QAKfScH8kLJTbJqhb2jp2,Gypsy Woman (She's Homeless) (La Da Dee La Da Da) - Radio Edit,https://i.scdn.co/image/ab67616d0000b273cb8b730e1ee1f92121480cf5,https://p.scdn.co/mp3-preview/e4df186aea3bfc4e86a6ff7320220095bf67694a?cid=9950ac751e34487dbbe027c4fd7f8e99,229573,0,60,0.645,0.779,-10.529,0.0315,0.000165,0.214,0.0941,0.453,120.007,9,1991-01-01
7fyht1W6eYADS9m8aSKa8z,Mr Mysterious - Single Version,https://i.scdn.co/image/ab67616d0000b2731c2dfb07e0d459e66592ed90,,224133,0,0,0.687,0.944,-4.163,0.0472,0.161,0.00000199,0.153,0.522,120.007,9,2010-01-01
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,https://i.scdn.co/image/ab67616d0000b273f2248cf6dad1d6c062587249,https://p.scdn.co/mp3-preview/340ee5a59a86f03c07c79612ea21b99dca4228cc?cid=9950ac751e34487dbbe027c4fd7f8e99,245425,0,87,0.704,0.225,-14.454,0.0994,0.902,0.657,0.106,0.243,120.006,6,2019-11-13
4bp2iZy7UiNoOeJaJNl0H6,Wind It Up,https://i.scdn.co/image/ab67616d0000b27370085aea85056dde8570c88d,,189586,0,0,0.961,0.9,-6.874,0.0678,0.309,0.000199,0.354,0.95,120.006,8,2006-01-01
5R4e7C87YPIR1RCqSMLA35,In the Midnight Hour,https://i.scdn.co/image/ab67616d0000b27321c645d42f6e5681a523a966,https://p.scdn.co/mp3-preview/d6044bc959f4a80cdc70b496d76e23f1046e0d25?cid=9950ac751e34487dbbe027c4fd7f8e99,147760,0,13,0.367,0.668,-10.61,0.0568,0.0744,0.231,0.23,0.749,120.005,4,1988
5hAwt1qOVxErw456dGVLmi,Mr Mysterious - Single Version,https://i.scdn.co/image/ab67616d0000b273f88027c8f67bcd5b5ae89013,,226520,0,0,0.687,0.967,-2.447,0.0474,0.211,0,0.135,0.501,120.005,5,2010-01-01
0x4GHzCjY5MGQ960CHnVHz,In My Blood,https://i.scdn.co/image/ab67616d0000b2736e78e95f930644cdf8e5ba87,https://p.scdn.co/mp3-preview/ba239d9a1a3a102a4ca937e4cceedc772eb69ed8?cid=9950ac751e34487dbbe027c4fd7f8e99,200480,0,50,0.538,0.809,-6.017,0.0505,0.00136,0,0.406,0.278,120.004,7,2016-06-10
36gcliMRX1vCpgnrZE3dFZ,10:35,https://i.scdn.co/image/ab67616d0000b273cf8c47967e5c6bbc7dca5abb,https://p.scdn.co/mp3-preview/6e88ed9108e2c0c493903a7d280183d6d6855272?cid=9950ac751e34487dbbe027c4fd7f8e99,172252,0,78,0.696,0.793,-5.733,0.097,0.0683,0.00000378,0.18,0.698,120.003,8,2023-04-21
4mlS87qNy3ngmg5OvqHg2Q,Blah Blah Blah (feat. 3OH!3),https://i.scdn.co/image/a03f39f6ae96bde56c4814a90d012d099987b6c2,,172053,0,0,0.752,0.832,-3.243,0.0971,0.0833,0.000265,0.424,0.534,120.003,10,2010-11-19
6BePGk3eCan4FqaW2X8Qy3,10:35,https://i.scdn.co/image/ab67616d0000b273999565cd8bea3f8f0985bb31,https://p.scdn.co/mp3-preview/6e88ed9108e2c0c493903a7d280183d6d6855272?cid=9950ac751e34487dbbe027c4fd7f8e99,172252,0,86,0.696,0.793,-5.733,0.097,0.0683,0.00000378,0.18,0.698,120.003,8,2022-11-03
0rlTAl25usHDCFxw5T08dA,Blah Blah Blah,https://i.scdn.co/image/ab67616d0000b2737e531970051e341bfbbdc115,,172053,0,0,0.752,0.832,-3.243,0.0971,0.0833,0.000265,0.424,0.534,120.003,10,2010
4VginDwYTP2eaHJzO0QMjG,Circles,https://i.scdn.co/image/ab67616d0000b2732919189f53d1f4ca51ac0aa9,,214906,0,1,0.704,0.758,-3.537,0.0402,0.233,0.00144,0.0924,0.534,120.003,0,2019-08-30
60cEZYbIcIrSTn4pSAWjTQ,The Thread,https://i.scdn.co/image/ab67616d0000b2736ccc97e9a5022e4793433d1a,,299000,0,0,0.726,0.789,-7.916,0.05,0.104,0.585,0.105,0.291,120.002,10,2021-07-16
24kGngQeXHt0uhffKpq0zj,Don't Cha,https://i.scdn.co/image/ab67616d0000b27308c08a13d8d1fbe59606a427,,272080,0,0,0.875,0.631,-3.475,0.099,0.00542,0.00000254,0.127,0.549,120.002,1,2005-01-01
4urcG6Nfubqsuqy3juMjBi,Brokenhearted,https://i.scdn.co/image/ab67616d0000b273cc50268bd94de0934dad0ca0,https://p.scdn.co/mp3-preview/dd677b59ccc526811ab460ed83cd128e5bcc861e?cid=9950ac751e34487dbbe027c4fd7f8e99,227146,0,65,0.765,0.765,-2.732,0.0585,0.00765,0.00000382,0.0527,0.886,120.001,1,2012-05-07
5O2P9iiztwhomNh8xkR9lJ,Night Changes,https://i.scdn.co/image/ab67616d0000b273d304ba2d71de306812eebaf4,https://p.scdn.co/mp3-preview/359be833b46b250c696bbb64caa5dc91f2a38c6a?cid=9950ac751e34487dbbe027c4fd7f8e99,226600,0,91,0.672,0.52,-7.747,0.0353,0.859,0,0.115,0.37,120.001,8,2014-11-17
6NpO2qjMkMhmncI6hdhTH2,Steer,https://i.scdn.co/image/ab67616d0000b273dde7da9d00866b909437fff4,https://p.scdn.co/mp3-preview/3e3120a9f93ef74836743a28e470cac8ba503a9e?cid=9950ac751e34487dbbe027c4fd7f8e99,231640,0,49,0.566,0.672,-7.112,0.0305,0.0913,0,0.246,0.299,120.001,4,2007
0Oj0TT23GBH2XuHAaSsloH,My Love - 2018 Remaster,https://i.scdn.co/image/ab67616d0000b273e44542129b01401ab7a17ac7,https://p.scdn.co/mp3-preview/c94af9e1d1127b146757588685b9e47b54082b4e?cid=9950ac751e34487dbbe027c4fd7f8e99,247733,0,64,0.41,0.361,-14.061,0.0351,0.431,0.000174,0.0779,0.134,120,5,1973-04-30
5PUvinSo4MNqW7vmomGRS7,Blurred Lines,https://i.scdn.co/image/ab67616d0000b2733d74cd7e75846d10c68afd52,https://p.scdn.co/mp3-preview/8b2afda1996ee003b47d1485baf0eee415a37e44?cid=9950ac751e34487dbbe027c4fd7f8e99,263053,0,60,0.861,0.504,-7.707,0.0489,0.00412,0.0000178,0.0783,0.881,120,7,2013-01-01
3lPr8ghNDBLc2uZovNyLs9,Supermassive Black Hole,https://i.scdn.co/image/ab67616d0000b27328933b808bfb4cbbd0385400,https://p.scdn.co/mp3-preview/f4fe399267e6093182d576a6c84c0e081c81ff90?cid=9950ac751e34487dbbe027c4fd7f8e99,212439,0,81,0.668,0.921,-3.727,0.0439,0.0492,0.00517,0.0877,0.782,120,7,2006-06-19
10sqe2FD4eb8MovY8Nyaii,Talking Body,https://i.scdn.co/image/ab67616d0000b2735bb90a21a829668b348fa440,https://p.scdn.co/mp3-preview/2350702484f0e449ef5e9827ac8b937f78e7490d?cid=9950ac751e34487dbbe027c4fd7f8e99,238426,1,46,0.736,0.761,-5.449,0.0338,0.0966,0,0.0823,0.114,119.999,4,2015-10-02
3Wt0oKJ4Tqv83dOyIWkSvw,Yippiyo-Ay,https://i.scdn.co/image/ab67616d0000b2733318282bfa1b2c5c7ed36274,,272520,0,0,0.696,0.94,-3.967,0.0595,0.0562,0.00156,0.11,0.348,119.999,2,2009-01-01
55qBw1900pZKfXJ6Q9A2Lc,Teenage Dream,https://i.scdn.co/image/ab67616d0000b273937af329667311f4b2831616,https://p.scdn.co/mp3-preview/985a3dc42ceba4eace0baedfb9942dd533f4ce50?cid=9950ac751e34487dbbe027c4fd7f8e99,227760,0,69,0.719,0.804,-4.581,0.0355,0.0132,0.00000302,0.139,0.605,119.999,10,2012-03-12
3CY7wjLc1CaAIrp9buEWhG,Simple Kind Of Life,https://i.scdn.co/image/ab67616d0000b273a1465b7e3e52023a873124d7,https://p.scdn.co/mp3-preview/ee02176407102e741080d55f7fc1666d552450a6?cid=9950ac751e34487dbbe027c4fd7f8e99,256933,0,54,0.576,0.849,-5.199,0.0355,0.0678,0,0.278,0.482,119.999,0,2000
5NbAAjQV2B4OFOUhpUNmMu,I Don't Wanna Know,https://i.scdn.co/image/ab67616d0000b273fbe793a8a6eaf1bc2dd1bb40,https://p.scdn.co/mp3-preview/0c662fc243f59239c30e18615903130fafb82c4a?cid=9950ac751e34487dbbe027c4fd7f8e99,180522,0,36,0.747,0.73,-8.028,0.0512,0.239,0.014,0.39,0.547,119.998,11,2020-09-30
4rIEkt9wgcmoIJtiRcvtNX,If You're Not The One,https://i.scdn.co/image/ab67616d0000b27386e70fcccc080a24626b16ea,,257026,0,0,0.688,0.538,-7.608,0.0292,0.504,0,0.111,0.27,119.998,10,2002
6eyexh0sBYUn6xuAAuhGh9,Forever Until Tomorrow,https://i.scdn.co/image/ab67616d0000b2737b31a5efb42a0cc696369c3a,,226733,0,0,0.519,0.819,-4.947,0.125,0.0993,0,0.0476,0.713,119.998,1,2014
0gs72Zn1Nxin1kvKpo9ee5,My Love,https://i.scdn.co/image/ab67616d0000b27333b8f53f8f588badc22c543c,,276160,0,0,0.771,0.676,-6.018,0.223,0.285,0.00000449,0.546,0.804,119.997,4,2006-09-11
7GY87aTXSHy8JpKTwHnUXX,Through the Wire (Radio Edit),https://i.scdn.co/image/ab67616d0000b273b8d5c06d7978ec0cacf7100d,https://p.scdn.co/mp3-preview/68cd9b5d1958f7afefc8de0d4c1d73a0a6e3ac30?cid=9950ac751e34487dbbe027c4fd7f8e99,258147,0,1,0.672,0.792,-5.778,0.117,0.00363,0.0000837,0.258,0.551,119.997,9,2010-10-02
27tEwX9iWCVf5bQCmUaABy,Young Hearts Run Free,https://i.scdn.co/image/ab67616d0000b27332712e1073376f24c4ed07ad,,255947,0,0,0.702,0.941,-10.388,0.0602,0.0335,0.0133,0.36,0.756,119.996,5,2016-10-28
6lCTs5NDYctSQutADkeEsA,We R Who We R,https://i.scdn.co/image/a03f39f6ae96bde56c4814a90d012d099987b6c2,,204760,0,0,0.734,0.802,-4.893,0.0411,0.00705,0.0028,0.124,0.671,119.995,8,2010-11-19
3OOFEF20WqtsUPcRbPY3L7,Short Skirt / Long Jacket,https://i.scdn.co/image/ab67616d0000b2732729439f771b3ee3057ca3a4,https://p.scdn.co/mp3-preview/9656cfa5bb157d0e27e5d3ea0e2d4379e35b0ccd?cid=9950ac751e34487dbbe027c4fd7f8e99,204133,0,69,0.778,0.899,-6.552,0.0451,0.0028,0.0345,0.0263,0.881,119.995,2,2001-07-23
6Y0yv5p2AvHTjIpf2TazN8,Take Me Over,https://i.scdn.co/image/ab67616d0000b27388bc48b6670ab2b29eb24bd4,,350093,0,0,0.673,0.79,-5.215,0.0357,0.0219,0.313,0.553,0.654,119.995,1,2011-01-01
1sGIS3GjvpkoSf3s1r9gmH,Love Runs Out,https://i.scdn.co/image/ab67616d0000b273e47105708a46ff06c63f1ff8,,224560,0,0,0.716,0.937,-3.811,0.0601,0.164,0,0.138,0.739,119.995,7,2014-01-01
05LoBwiXyb1sx3xV3S3tEd,Like an Animal,https://i.scdn.co/image/ab67616d0000b273de342b284f5dc7e0257fe38c,https://p.scdn.co/mp3-preview/0d818330c3869e86f479419db54453d588a912d8?cid=9950ac751e34487dbbe027c4fd7f8e99,241580,0,40,0.71,0.748,-6.244,0.0305,0.0341,0.000105,0.0897,0.38,119.994,9,2016-01-22
5ydPIlHBSV0w2Mo2ichlmR,If You're Not The One,https://i.scdn.co/image/ab67616d0000b27322cea7e32590b85651c798c4,,257333,0,0,0.681,0.5,-8.854,0.0294,0.566,0,0.112,0.306,119.993,10,2010-01-01
1GLCArNjvSSIFphBkpEqQz,Talking Like I'm Falling Down Stairs,https://i.scdn.co/image/ab67616d0000b2735a44420c1cc1bea454232fb6,,247840,0,0,0.619,0.724,-6.128,0.0298,0.063,0.00211,0.363,0.717,119.993,4,2011-03-18
1lmI6RUBH3b5sxI0PYBk4u,Our Way Home,https://i.scdn.co/image/ab67616d0000b2735cfbc987b77a9ed3bf9b7b80,https://p.scdn.co/mp3-preview/fd4c749ff349f1e241860d9a228e3440a4c23217?cid=9950ac751e34487dbbe027c4fd7f8e99,236084,0,5,0.64,0.676,-11.096,0.0418,0.16,0.122,0.0867,0.562,119.993,9,2021-04-26
5Sf3GyLEAzJXxZ5mbCPXTu,Waves - Robin Schulz Radio Edit,https://i.scdn.co/image/ab67616d0000b273067dfba04c23ce2887041fff,,208133,0,3,0.829,0.51,-9.334,0.0369,0.00821,0.0014,0.0829,0.45,119.993,5,2014-02-07
